sample_id,image_path,label_path,width,height,status,is_negative,negative_category,has_fire,has_smoke,class_ids,annotation_valid,sha256,perceptual_hash,data_origin,license_status,provenance_status,included,exclusion_reason
medyoussef_AoF03747,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03747.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03747.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,0926c7d8381ec2684e2923a784772c078f1c68676594faebd34b247b2d62fa70,ff1fd80004e4e446,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03748,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03748.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03748.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,74582b51a4a79192e6ebe05c4e3c30730251a8fa4c9f41bd970dc28f9cdddab4,ff1fc00004e4e446,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03749,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03749.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03749.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,495e23ba2a15d183b8aa37c3cd757eb0422ee8f29308081a741838256b57af2e,ff1fc00004e4e446,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03750,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03750.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03750.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,ec11298b4d664169f2fb0f431c864abc58ddaac92e177310894818c4c96675ae,ff1f000004e4e446,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03751,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03751.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03751.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,d8223938aef142e49606ac0988936d1ce3ad8a5987b1a990992ce65f4ec0638d,fffff0c000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03752,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03752.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03752.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,9690076790dbeb09880ed7deb31b785ab27d9c7e1ed6500c50a46b3377caee09,fffff0c000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03753,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03753.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03753.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,62e67ae05f7d8951255dc00574af6c764995c4f92a1511a94d98b9d0b66a5f79,fffff0c000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03754,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03754.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03754.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,cd19d7b319e65bac9bc2506c9e11fc8110b15123ecf944474b1c920dcfd4cff0,c081000000007f7f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03755,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03755.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03755.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,65462b1a9af38758c777e27066635686b749c18a2d33684e6f3f26640d2763a5,c081000000007f7f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03757,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03757.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03757.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,5b592bc74c93b2985fef52500f4138c727055ed48096e40b08e0e2362a5e67ca,c0e0000000003f7f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03758,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03758.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03758.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,cc78fc2d7531342eebaa7174458d61fe5091c88b5382ee6993832776e8e9c439,c0e0000000003f7f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03759,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03759.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03759.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,3b8ccf18af4529e1dec658350a3dd01e4e83f33e65d009cc27f18838a05f8f31,c088080000027f7f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03760,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03760.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03760.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,d2b24440a5ff478e2ced79dbd4ec172b8a94fcf8d69b1835b69d75dde9944a92,c088080000027f7f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03761,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03761.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03761.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,24520a8357b916ee883bb292893419e876ce75e9c06c988fbe9cbf07031631c9,c088080000027f7f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03762,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03762.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03762.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,9061ed239d068051a9265ed21153982ff3f4810407c29d6efb7297937d32742c,ffdfd90000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03763,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03763.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03763.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,3f0cf9270107ca387b1bc6430b943d2e852a7f0dab52a86d52699177d54824aa,ffdfd90000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03764,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03764.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03764.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,679651f5a56ea9ffcc4260097a731af9be409aaf096fe237ca1ff5e8c9d517c4,ffdfd90000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03766,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03766.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03766.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,f744814264db156fb0fba823343c6e6993ab52d1a4d8a9277ae9f7976bf16c2d,fffff00000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03767,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03767.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03767.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,f46bf990a176bea0bda7606c188cbf393887280eb0197dfef37f8028f7cfdaa6,c00000000000c1ff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03768,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03768.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03768.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,6a0f04cf9787eaaeea2a277a191a55f8ee773880cf8a36593cfdf67f0f9b876b,c00000000000c1ff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03769,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03769.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03769.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,949320322ee33784dcfa362cc89cc7458db87cfa97b1178c406abf4ce78e3873,ff1f190004244600,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03770,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03770.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03770.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,0c59295ceb44c57a500db2a6751b98bf6d61f19689adfc0634dcf1af9f49dc0a,c0c0000000003f7f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03772,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03772.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03772.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,eba53c2efbfcf99292c1445394c047d6a819709c6d4b14f898fc760da39f3762,ff1fd80004e4e040,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03773,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03773.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03773.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,ca79721ead5257734d83060a69f2cacb460f073bed78c2dc7f2e7dfc8bea9408,ff0fd80004e46440,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03774,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03774.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03774.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,f76a48c1e20588df1827276cdf6f022288d1f615475966fc604cb1ad95692812,ff0fd80004e44400,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03775,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03775.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03775.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,b3db5f1b288bbe47dd1da85c5f12fa50fddfba8a6392f9d65b581e639dce00fc,c280000000003f7f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03776,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03776.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03776.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,ebc4ad07fc5c56fb2027e705735d4601b0a00a56d96ab837fe739b1b2f8d8297,c280000000003f7f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03777,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03777.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03777.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,e4a9caa00033679bbd142e54e2ebddab0770607cc500e34c2272c19dd248fa16,ffdf9b0000004000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03778,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03778.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03778.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,2ac2e61ddd7778599433d8c1b34820562613435cb4ca47223a06c3799bfd1130,ffffffc000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03780,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03780.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03780.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,0f1ce42d18a9c62bc1ccf4ac3ff8977af448b568fae73602977ecb23ac1f1df9,ffffffc000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03781,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03781.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03781.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,f9f3d92190403495e20b9b7923b00b6354f5481744016cc76789aa1735b2b1bd,ffffffd000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03783,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03783.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03783.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,8e02055c1a524825b925b5d38d8b6b3c1c2af548a65f13b4dd2a5d2a60ae5420,ffffffd000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03784,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03784.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03784.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,2b9786a023e8d9f83021b5f9e5aa3cfded21c36ed89c4fe0fa73f202f3dc53e0,ffffff0000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03787,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03787.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03787.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,cd6373d177ff83b25262bf6c1b2339ac1f0a8105cea03ae1d9f582629ca960c1,ffffffd000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03788,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03788.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03788.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,1d8a683cd0eac9497d64a6cc915250a0203b15a9d2a6bc4c6ed2566671fa2097,ffffffd000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03790,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03790.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03790.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,753216fce7fcdecac33996e268259ea33e85a3110a23463cb6a2aa10febce1cb,ffffffd000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03791,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03791.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03791.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,af91dc12f61b2e65f56bd7ea0951db6be68c3f4f050350a1577a58bcf0d7af18,ffffffd000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03792,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03792.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03792.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,04fe924c668475ed20ec3704a7c7d2b0f24e0219b1f7658f0c18262f8e8034b8,ffffc80000000064,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03793,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03793.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03793.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,fdc70e86fe04e7af4f76cb35c0231b4e26be740ffdd43b70f3f1a547b7673eed,ffffc80000002064,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
