sample_id,canonical_image_path,canonical_label_path,source_dataset,original_image_path,original_label_path,original_filename,sha256,perceptual_hash,width,height,has_fire,has_smoke,fire_box_count,smoke_box_count,is_negative,group_id,scene_id,video_id,license_status,split,excluded,exclusion_reason
hf_kien_indoor_-2022-04-05-195954_png_jpg.rf.b71c34594b9ab92af9c05d88f6779b30_28829f711522,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_-2022-04-05-195954_png_jpg.rf.b71c34594b9ab92af9c05d88f6779b30_28829f711522.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_-2022-04-05-195954_png_jpg.rf.b71c34594b9ab92af9c05d88f6779b30_28829f711522.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/test/images/-2022-04-05-195954_png_jpg.rf.b71c34594b9ab92af9c05d88f6779b30.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/test/labels/-2022-04-05-195954_png_jpg.rf.b71c34594b9ab92af9c05d88f6779b30.txt,-2022-04-05-195954_png_jpg.rf.b71c34594b9ab92af9c05d88f6779b30.jpg,28829f711522e7d8e87e9833988ae74e79b17af9d32521f6c3fe97bf9a703eec,99cd269365936966,640,640,True,False,1,0,False,hf_kien_indoor:image:-2022-04-05-195954_png,-2022-04-05-195954_png,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Img_528_jpg.rf.401f9b16877db23c1908c19969a31bcc_e0b9dbacf019,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Img_528_jpg.rf.401f9b16877db23c1908c19969a31bcc_e0b9dbacf019.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Img_528_jpg.rf.401f9b16877db23c1908c19969a31bcc_e0b9dbacf019.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Img_528_jpg.rf.401f9b16877db23c1908c19969a31bcc.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Img_528_jpg.rf.401f9b16877db23c1908c19969a31bcc.txt,Img_528_jpg.rf.401f9b16877db23c1908c19969a31bcc.jpg,e0b9dbacf0193ff2dc5f87c87cbf619f46f73376a3dda9bbc2839c32ab6129b4,979a7825946ba792,640,640,True,False,1,0,False,hf_kien_indoor:sequence:img,img,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Img_551_jpg.rf.8d4b90ac5af3dd9b7f663363058494e3_69a3229907fc,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Img_551_jpg.rf.8d4b90ac5af3dd9b7f663363058494e3_69a3229907fc.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Img_551_jpg.rf.8d4b90ac5af3dd9b7f663363058494e3_69a3229907fc.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Img_551_jpg.rf.8d4b90ac5af3dd9b7f663363058494e3.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Img_551_jpg.rf.8d4b90ac5af3dd9b7f663363058494e3.txt,Img_551_jpg.rf.8d4b90ac5af3dd9b7f663363058494e3.jpg,69a3229907fc8ae0831a8d529f844fe153a9a72533ae4f72c7c5a5ac669bbad4,d79e69e1c9692146,640,640,True,False,1,0,False,hf_kien_indoor:sequence:img,img,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_134_jpg.rf.070103508d37ab4cd1782c1f06db4390_63013915053a,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_134_jpg.rf.070103508d37ab4cd1782c1f06db4390_63013915053a.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_134_jpg.rf.070103508d37ab4cd1782c1f06db4390_63013915053a.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_134_jpg.rf.070103508d37ab4cd1782c1f06db4390.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_134_jpg.rf.070103508d37ab4cd1782c1f06db4390.txt,Inside-a-burning-house_134_jpg.rf.070103508d37ab4cd1782c1f06db4390.jpg,63013915053aa6db3edb5bd8a5027d9410d2c49f07dbbb50eb580a864ac39dbf,d9e61919f284db38,640,640,True,False,2,0,False,hf_kien_indoor:image:inside-a-burning-house_134,Inside-a-burning-house_134,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_134_jpg.rf.117749d933ad0db1c5ac911de0505d7c_c1d04981426a,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_134_jpg.rf.117749d933ad0db1c5ac911de0505d7c_c1d04981426a.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_134_jpg.rf.117749d933ad0db1c5ac911de0505d7c_c1d04981426a.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_134_jpg.rf.117749d933ad0db1c5ac911de0505d7c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_134_jpg.rf.117749d933ad0db1c5ac911de0505d7c.txt,Inside-a-burning-house_134_jpg.rf.117749d933ad0db1c5ac911de0505d7c.jpg,c1d04981426aa536626c957d36ede571b07cddfe31aa6c0376cbee12459df147,d9661919f204db3b,640,640,True,False,2,0,False,hf_kien_indoor:image:inside-a-burning-house_134,Inside-a-burning-house_134,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_134_jpg.rf.a980498f512a5920dcf2eaf399f1c35e_10f23a71e9a7,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_134_jpg.rf.a980498f512a5920dcf2eaf399f1c35e_10f23a71e9a7.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_134_jpg.rf.a980498f512a5920dcf2eaf399f1c35e_10f23a71e9a7.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_134_jpg.rf.a980498f512a5920dcf2eaf399f1c35e.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_134_jpg.rf.a980498f512a5920dcf2eaf399f1c35e.txt,Inside-a-burning-house_134_jpg.rf.a980498f512a5920dcf2eaf399f1c35e.jpg,10f23a71e9a7d81abce69caa689ebe1152003c7e5602ae30ce245507fe11a0ee,d9e61919f284db38,640,640,True,False,2,0,False,hf_kien_indoor:image:inside-a-burning-house_134,Inside-a-burning-house_134,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_135_jpg.rf.45c5d0b03da8a92625aee402e1492a0a_3fa6399b0884,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_135_jpg.rf.45c5d0b03da8a92625aee402e1492a0a_3fa6399b0884.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_135_jpg.rf.45c5d0b03da8a92625aee402e1492a0a_3fa6399b0884.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_135_jpg.rf.45c5d0b03da8a92625aee402e1492a0a.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_135_jpg.rf.45c5d0b03da8a92625aee402e1492a0a.txt,Inside-a-burning-house_135_jpg.rf.45c5d0b03da8a92625aee402e1492a0a.jpg,3fa6399b0884dbcbff81654e0f345b9657cec0ee1b37c2ad21a7417a9091304f,d96664999966c999,640,640,True,False,4,0,False,hf_kien_indoor:image:inside-a-burning-house_135,Inside-a-burning-house_135,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_135_jpg.rf.df42b16a3986e95d53d4562e216c19df_d7c2c99a6a80,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_135_jpg.rf.df42b16a3986e95d53d4562e216c19df_d7c2c99a6a80.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_135_jpg.rf.df42b16a3986e95d53d4562e216c19df_d7c2c99a6a80.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_135_jpg.rf.df42b16a3986e95d53d4562e216c19df.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_135_jpg.rf.df42b16a3986e95d53d4562e216c19df.txt,Inside-a-burning-house_135_jpg.rf.df42b16a3986e95d53d4562e216c19df.jpg,d7c2c99a6a80f45105345d88ce8cbe114a10f38f0c93cd5c77393b1b40e50b0c,d96666899b22c59d,640,640,True,False,4,0,False,hf_kien_indoor:image:inside-a-burning-house_135,Inside-a-burning-house_135,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_136_jpg.rf.d8eb9b9e28da6a57f132c3084f3120a9_2990390a0654,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_136_jpg.rf.d8eb9b9e28da6a57f132c3084f3120a9_2990390a0654.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_136_jpg.rf.d8eb9b9e28da6a57f132c3084f3120a9_2990390a0654.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_136_jpg.rf.d8eb9b9e28da6a57f132c3084f3120a9.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_136_jpg.rf.d8eb9b9e28da6a57f132c3084f3120a9.txt,Inside-a-burning-house_136_jpg.rf.d8eb9b9e28da6a57f132c3084f3120a9.jpg,2990390a0654ca9defa9712cc5ff363620089c6eca765fb4445578b9512daed2,cc7f71078c1f8d81,640,640,True,False,5,0,False,hf_kien_indoor:image:inside-a-burning-house_136,Inside-a-burning-house_136,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_158_jpg.rf.9ef4004e95f46ed98f648ca10c16a19e_397aa4c1d6af,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_158_jpg.rf.9ef4004e95f46ed98f648ca10c16a19e_397aa4c1d6af.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_158_jpg.rf.9ef4004e95f46ed98f648ca10c16a19e_397aa4c1d6af.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_158_jpg.rf.9ef4004e95f46ed98f648ca10c16a19e.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_158_jpg.rf.9ef4004e95f46ed98f648ca10c16a19e.txt,Inside-a-burning-house_158_jpg.rf.9ef4004e95f46ed98f648ca10c16a19e.jpg,397aa4c1d6af5b51041089cd45472bfd83e7c745eb1824afe020863750941945,ce6c3192ce6dcc92,640,640,True,False,2,0,False,hf_kien_indoor:image:inside-a-burning-house_158,Inside-a-burning-house_158,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_183_jpg.rf.c5709c16498e2f11c214a85bd80a70a4_360c4eac381d,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_183_jpg.rf.c5709c16498e2f11c214a85bd80a70a4_360c4eac381d.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_183_jpg.rf.c5709c16498e2f11c214a85bd80a70a4_360c4eac381d.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_183_jpg.rf.c5709c16498e2f11c214a85bd80a70a4.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_183_jpg.rf.c5709c16498e2f11c214a85bd80a70a4.txt,Inside-a-burning-house_183_jpg.rf.c5709c16498e2f11c214a85bd80a70a4.jpg,360c4eac381d6fa6fa32df2005db1836e069b6c887b47c2f19dc82eef6694428,e7c1e13c29b5a51a,640,640,True,False,2,0,False,hf_kien_indoor:image:inside-a-burning-house_183,Inside-a-burning-house_183,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_183_jpg.rf.c60c2ea00c783be2fade34f8202596d6_1ac0b66246ac,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_183_jpg.rf.c60c2ea00c783be2fade34f8202596d6_1ac0b66246ac.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_183_jpg.rf.c60c2ea00c783be2fade34f8202596d6_1ac0b66246ac.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_183_jpg.rf.c60c2ea00c783be2fade34f8202596d6.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_183_jpg.rf.c60c2ea00c783be2fade34f8202596d6.txt,Inside-a-burning-house_183_jpg.rf.c60c2ea00c783be2fade34f8202596d6.jpg,1ac0b66246acc052a015cd571981f82a1168eaf4f03ae6624859f0f418de317d,e3c1e33c3ca5a11e,640,640,True,False,2,0,False,hf_kien_indoor:image:inside-a-burning-house_183,Inside-a-burning-house_183,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_184_jpg.rf.4672082cca22844ba7eadc932e707c3c_c4e78711c584,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_184_jpg.rf.4672082cca22844ba7eadc932e707c3c_c4e78711c584.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_184_jpg.rf.4672082cca22844ba7eadc932e707c3c_c4e78711c584.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_184_jpg.rf.4672082cca22844ba7eadc932e707c3c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_184_jpg.rf.4672082cca22844ba7eadc932e707c3c.txt,Inside-a-burning-house_184_jpg.rf.4672082cca22844ba7eadc932e707c3c.jpg,c4e78711c5846931f2705e02f2aa67b5b06ebf61d12cbbafa09dc2f17a8a54f4,cfc75638a8e7421a,640,640,True,False,2,0,False,hf_kien_indoor:image:inside-a-burning-house_184,Inside-a-burning-house_184,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_184_jpg.rf.57260828c225d942f300d940c0f266cb_2ab450c2c137,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_184_jpg.rf.57260828c225d942f300d940c0f266cb_2ab450c2c137.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_184_jpg.rf.57260828c225d942f300d940c0f266cb_2ab450c2c137.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_184_jpg.rf.57260828c225d942f300d940c0f266cb.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_184_jpg.rf.57260828c225d942f300d940c0f266cb.txt,Inside-a-burning-house_184_jpg.rf.57260828c225d942f300d940c0f266cb.jpg,2ab450c2c137dfd2870c56e65b077ff3cc8473b837a5efbc44bdbf53998b9f82,c7c7573828e74718,640,640,True,False,2,0,False,hf_kien_indoor:image:inside-a-burning-house_184,Inside-a-burning-house_184,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_185_jpg.rf.45cf94a1ee5735a4f24430f5e73409e3_cbe01c36d796,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_185_jpg.rf.45cf94a1ee5735a4f24430f5e73409e3_cbe01c36d796.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_185_jpg.rf.45cf94a1ee5735a4f24430f5e73409e3_cbe01c36d796.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_185_jpg.rf.45cf94a1ee5735a4f24430f5e73409e3.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_185_jpg.rf.45cf94a1ee5735a4f24430f5e73409e3.txt,Inside-a-burning-house_185_jpg.rf.45cf94a1ee5735a4f24430f5e73409e3.jpg,cbe01c36d796f8b6b5afa33bf7d000a68dbf3cfd135cf9257ac7ff426ac54e8e,c7c1523e3d3c525a,640,640,True,False,2,0,False,hf_kien_indoor:image:inside-a-burning-house_185,Inside-a-burning-house_185,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_185_jpg.rf.bb60092601976d3e470c30fdd8fdcbab_6ac9e1bad6ae,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_185_jpg.rf.bb60092601976d3e470c30fdd8fdcbab_6ac9e1bad6ae.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_185_jpg.rf.bb60092601976d3e470c30fdd8fdcbab_6ac9e1bad6ae.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_185_jpg.rf.bb60092601976d3e470c30fdd8fdcbab.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_185_jpg.rf.bb60092601976d3e470c30fdd8fdcbab.txt,Inside-a-burning-house_185_jpg.rf.bb60092601976d3e470c30fdd8fdcbab.jpg,6ac9e1bad6ae646542316fd80bfe4e404af996fbb401607d77f4b550e0e8fb2b,c7c15a3ea534525b,640,640,True,False,2,0,False,hf_kien_indoor:image:inside-a-burning-house_185,Inside-a-burning-house_185,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_185_jpg.rf.f639e2a541cef75ffca78517ab3f2633_e4690587f416,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_185_jpg.rf.f639e2a541cef75ffca78517ab3f2633_e4690587f416.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_185_jpg.rf.f639e2a541cef75ffca78517ab3f2633_e4690587f416.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_185_jpg.rf.f639e2a541cef75ffca78517ab3f2633.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_185_jpg.rf.f639e2a541cef75ffca78517ab3f2633.txt,Inside-a-burning-house_185_jpg.rf.f639e2a541cef75ffca78517ab3f2633.jpg,e4690587f4169f87f4e600179c74d57764b67869835b7a89dfd63e14ebb8f5f2,c7c1523e3d3c525a,640,640,True,False,2,0,False,hf_kien_indoor:image:inside-a-burning-house_185,Inside-a-burning-house_185,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
hf_kien_indoor_Inside-a-burning-house_74_jpg.rf.0c878ca70ec45c10fa390ad96c8f2e30_3af152adbc69,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/images/hf_kien_indoor_Inside-a-burning-house_74_jpg.rf.0c878ca70ec45c10fa390ad96c8f2e30_3af152adbc69.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/hf_kien_indoor/labels/hf_kien_indoor_Inside-a-burning-house_74_jpg.rf.0c878ca70ec45c10fa390ad96c8f2e30_3af152adbc69.txt,hf_kien_indoor,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/images/Inside-a-burning-house_74_jpg.rf.0c878ca70ec45c10fa390ad96c8f2e30.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_kien_fire_smoke/extracted_indoor/Indoor Fire Smoke/train/labels/Inside-a-burning-house_74_jpg.rf.0c878ca70ec45c10fa390ad96c8f2e30.txt,Inside-a-burning-house_74_jpg.rf.0c878ca70ec45c10fa390ad96c8f2e30.jpg,3af152adbc698ffb7fcb73d74aebf7ccbf10085cf44e18c925132365a73f0f15,dc23129edd2398dc,640,640,True,False,2,0,False,hf_kien_indoor:image:inside-a-burning-house_74,Inside-a-burning-house_74,,requires review; Roboflow YAML says CC BY 4.0; class mapping visually verified,,False,
