sample_id,canonical_image_path,canonical_label_path,source_dataset,original_image_path,original_label_path,original_filename,sha256,perceptual_hash,width,height,has_fire,has_smoke,fire_box_count,smoke_box_count,is_negative,group_id,scene_id,video_id,license_status,split,excluded,exclusion_reason
dfire_AoF07532_c95354e7e1b4,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07532_c95354e7e1b4.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07532_c95354e7e1b4.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07532.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07532.txt,AoF07532.jpg,c95354e7e1b4a5d1fdccc49d1bd16dc045fddc2885dc7accd417e39a7f5c27a6,e5f21e2d1a0cc3f1,1280,720,False,False,0,0,True,images:aof07532,,,CC0-1.0,,False,
dfire_AoF07533_43d685061d6c,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07533_43d685061d6c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07533_43d685061d6c.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07533.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07533.txt,AoF07533.jpg,43d685061d6c9f8636033e662f0b626b0da2098eb7ce854c38af05a9403cc88e,e5f21e2d1a0cc3f1,1280,720,False,False,0,0,True,images:aof07533,,,CC0-1.0,,False,
dfire_AoF07534_151889e5690c,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07534_151889e5690c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07534_151889e5690c.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07534.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07534.txt,AoF07534.jpg,151889e5690c8d3225a4202d85db74d691d171078c40a1456116a148e0bd65e1,e5f21e2d1a0cc3f1,1280,720,False,False,0,0,True,images:aof07534,,,CC0-1.0,,False,
dfire_AoF07535_c4ae4d6cefb2,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07535_c4ae4d6cefb2.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07535_c4ae4d6cefb2.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07535.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07535.txt,AoF07535.jpg,c4ae4d6cefb2fc1b4d85728412439be57d992287acb1d690f6e104fcb1a07a97,e5f21e2d1a0cc3f1,1280,720,False,False,0,0,True,images:aof07535,,,CC0-1.0,,False,
dfire_AoF07536_e72416f83db5,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07536_e72416f83db5.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07536_e72416f83db5.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07536.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07536.txt,AoF07536.jpg,e72416f83db5ab6654f0e59d4acc2a7bd7fcccb41bfd400f6783a78cc6061668,e5f21e2d1a0cc3f1,1280,720,False,False,0,0,True,images:aof07536,,,CC0-1.0,,False,
dfire_AoF07537_c6c928afaf8d,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07537_c6c928afaf8d.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07537_c6c928afaf8d.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07537.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07537.txt,AoF07537.jpg,c6c928afaf8dbbbff12f3c39e13a2a5d111b984f8990542648454f0dfb629dad,e5721e2d1e0cc3f1,1280,720,False,False,0,0,True,images:aof07537,,,CC0-1.0,,False,
dfire_AoF07538_2938b63ae9dc,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07538_2938b63ae9dc.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07538_2938b63ae9dc.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07538.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07538.txt,AoF07538.jpg,2938b63ae9dc506c507494a9eb0d4a2d2008ac4c4aba18c2f0fdd3f606c27357,e5f21e2d1a0cc3f1,1280,720,False,False,0,0,True,images:aof07538,,,CC0-1.0,,False,
dfire_AoF07539_5681f125bbec,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07539_5681f125bbec.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07539_5681f125bbec.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07539.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07539.txt,AoF07539.jpg,5681f125bbece69dadd7058b555bfca670ea14867f8a40327a08b95bb5ec782b,e5721e2d1e0cc3f1,1280,720,False,False,0,0,True,images:aof07539,,,CC0-1.0,,False,
dfire_AoF07540_806396aa1d2c,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07540_806396aa1d2c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07540_806396aa1d2c.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07540.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07540.txt,AoF07540.jpg,806396aa1d2cea3bf4cccd363ad334d5d02ec3f1f29034b3ed31e945d2f59003,e5721e2d1e0cc3f1,1280,720,False,False,0,0,True,images:aof07540,,,CC0-1.0,,False,
dfire_AoF07541_da34fe02d057,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07541_da34fe02d057.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07541_da34fe02d057.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07541.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07541.txt,AoF07541.jpg,da34fe02d057a89ca60296338f665d9b12c56a3f491c1e5d9338031d11f94d76,e5721e2d1e0cc3f1,1280,720,False,False,0,0,True,images:aof07541,,,CC0-1.0,,False,
dfire_AoF07542_2fda106d12ef,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07542_2fda106d12ef.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07542_2fda106d12ef.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07542.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07542.txt,AoF07542.jpg,2fda106d12ef2c91fad2600a9468ffa02b0e42f0c68020c60b560c93e2d482e6,c5733e3c1e84c3e1,1280,720,False,False,0,0,True,images:aof07542,,,CC0-1.0,,False,
dfire_AoF07543_e9d0e5c68d50,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07543_e9d0e5c68d50.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07543_e9d0e5c68d50.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07543.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07543.txt,AoF07543.jpg,e9d0e5c68d503d472efac7be77e11630c1caf3e0d54bd067e350aa292d6616be,c5733e3c1e84c3e1,1280,720,False,False,0,0,True,images:aof07543,,,CC0-1.0,,False,
dfire_AoF07544_fe9ddc388c35,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07544_fe9ddc388c35.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07544_fe9ddc388c35.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07544.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07544.txt,AoF07544.jpg,fe9ddc388c35680e57d064010e4fbc6cb25ec5e54af62ca0a0ecc77e61eb95e4,efec82071d5638b2,1280,720,False,False,0,0,True,images:aof07544,,,CC0-1.0,,False,
dfire_AoF07545_992f13e2ef43,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07545_992f13e2ef43.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07545_992f13e2ef43.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07545.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07545.txt,AoF07545.jpg,992f13e2ef43c6f1af15c9df249bff9aff8d8dbf8019fa76c6abf682ca17b415,c5733e3c1e84c3e1,1280,720,False,False,0,0,True,images:aof07545,,,CC0-1.0,,False,
dfire_AoF07546_a4764381d039,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07546_a4764381d039.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07546_a4764381d039.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07546.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07546.txt,AoF07546.jpg,a4764381d039532f2f19071dd7bb9650093671d827cfd87476b75757d8ba8a93,c5733e3c1e84c3e1,1280,720,False,False,0,0,True,images:aof07546,,,CC0-1.0,,False,
dfire_AoF07547_b05a8c633e4b,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07547_b05a8c633e4b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07547_b05a8c633e4b.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07547.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07547.txt,AoF07547.jpg,b05a8c633e4bb1330119b0b0c6df25f323c388fb1d4a34d62fa3e8621421dee6,c37bc28a8cec46ec,1280,720,False,False,0,0,True,images:aof07547,,,CC0-1.0,,False,
dfire_AoF07548_cf9a1b1833f4,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07548_cf9a1b1833f4.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07548_cf9a1b1833f4.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07548.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07548.txt,AoF07548.jpg,cf9a1b1833f415388f493707be16cde44637982a4d1887982fec2cd54a22d1a8,d575d9ccd68a0b21,1280,720,False,False,0,0,True,images:aof07548,,,CC0-1.0,,False,
dfire_AoF07549_053b02ca26df,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07549_053b02ca26df.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07549_053b02ca26df.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07549.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07549.txt,AoF07549.jpg,053b02ca26df5c19056a979c5651bba3604d511c64cb250e1078b5d148abdca0,943ad8cd6706075f,1280,720,False,False,0,0,True,images:aof07549,,,CC0-1.0,,False,
dfire_AoF07550_85eb6761a19b,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07550_85eb6761a19b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07550_85eb6761a19b.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07550.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07550.txt,AoF07550.jpg,85eb6761a19b790d4fa1941d346c70cbf764318c8980382b612de125c4796030,83cb873717454aae,1280,720,False,False,0,0,True,images:aof07550,,,CC0-1.0,,False,
dfire_AoF07551_4f8a4b3c5e93,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07551_4f8a4b3c5e93.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07551_4f8a4b3c5e93.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07551.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07551.txt,AoF07551.jpg,4f8a4b3c5e9303094bc4e0b28beac961e62d30ef3907e77dfbe8a1868f973b95,83cb871737454aae,1280,720,False,False,0,0,True,images:aof07551,,,CC0-1.0,,False,
dfire_AoF07552_d9adca8db0d7,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07552_d9adca8db0d7.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07552_d9adca8db0d7.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07552.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07552.txt,AoF07552.jpg,d9adca8db0d79b0cc7f0a03ee44365c0d0dd2bf5950e0722d3e0ed46b257ec11,cff083223decc153,1280,720,False,False,0,0,True,images:aof07552,,,CC0-1.0,,False,
dfire_AoF07553_607af34176b3,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07553_607af34176b3.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07553_607af34176b3.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07553.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07553.txt,AoF07553.jpg,607af34176b3bc87e309b84adc0afb3aa9ba31f5cc344bb52af10da6bfe18149,8189a39537575a6e,1280,720,False,False,0,0,True,images:aof07553,,,CC0-1.0,,False,
dfire_AoF07554_2838f2aad757,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07554_2838f2aad757.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07554_2838f2aad757.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07554.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07554.txt,AoF07554.jpg,2838f2aad757fd1d8aa03ee9578eef8303bf75502983e582c010ade8c5de144f,818987b7574d4b4e,1280,720,False,False,0,0,True,images:aof07554,,,CC0-1.0,,False,
dfire_AoF07555_3556f6426745,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07555_3556f6426745.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07555_3556f6426745.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07555.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07555.txt,AoF07555.jpg,3556f6426745f34fc6c3ad2f588573e45259531f237500f87e826b71bd88ef20,ddc183237d78c992,1280,720,False,False,0,0,True,images:aof07555,,,CC0-1.0,,False,
dfire_AoF07556_2a1f20c86b58,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07556_2a1f20c86b58.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07556_2a1f20c86b58.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07556.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07556.txt,AoF07556.jpg,2a1f20c86b5804dd843b0a55c99fd81ba1245af15f91d6c461f5cd03b4ea07c6,818997b5774d4b4a,1280,720,False,False,0,0,True,images:aof07556,,,CC0-1.0,,False,
dfire_AoF07557_813f3c9c136b,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07557_813f3c9c136b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07557_813f3c9c136b.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07557.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07557.txt,AoF07557.jpg,813f3c9c136bf37ed80946df9ece410e9e0afa507fa2aa985278f56d7b8f7a25,87e9a33d9365428e,1280,720,False,False,0,0,True,images:aof07557,,,CC0-1.0,,False,
dfire_AoF07558_b4ea63fc3294,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07558_b4ea63fc3294.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07558_b4ea63fc3294.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07558.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07558.txt,AoF07558.jpg,b4ea63fc3294a88783da4a9ecf6e8491b5932b8b4847f34cfe270c48d39f634e,87cba33d9365428e,1280,720,False,False,0,0,True,images:aof07558,,,CC0-1.0,,False,
dfire_AoF07559_ba13c86013b7,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07559_ba13c86013b7.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07559_ba13c86013b7.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07559.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07559.txt,AoF07559.jpg,ba13c86013b7f07b60728a34b4d28b39a85757f1bd1006f3a460f692d1f27788,83a9879577650baa,1280,720,False,False,0,0,True,images:aof07559,,,CC0-1.0,,False,
dfire_AoF07560_e03494c56bb7,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07560_e03494c56bb7.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07560_e03494c56bb7.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07560.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07560.txt,AoF07560.jpg,e03494c56bb79639da40432e2fa4e8c068b0870f08d29596ae4b0b1132057b79,c38997c576650baa,1280,720,False,False,0,0,True,images:aof07560,,,CC0-1.0,,False,
dfire_AoF07561_7774ccf72bc1,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07561_7774ccf72bc1.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07561_7774ccf72bc1.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07561.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07561.txt,AoF07561.jpg,7774ccf72bc1fb7b67f80b16e904099563b3655d0991c5ede88813e95e9ba419,dea983136526fc49,1280,720,False,False,0,0,True,images:aof07561,,,CC0-1.0,,False,
dfire_AoF07562_4a3f6e99ba53,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07562_4a3f6e99ba53.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07562_4a3f6e99ba53.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07562.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07562.txt,AoF07562.jpg,4a3f6e99ba5309f439780e4f3defeb7835e32c07cfeacdb7458568792ab7fb75,dee983070734fc49,1280,720,False,False,0,0,True,images:aof07562,,,CC0-1.0,,False,
dfire_AoF07563_d60582abd7bc,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07563_d60582abd7bc.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07563_d60582abd7bc.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07563.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07563.txt,AoF07563.jpg,d60582abd7bc819f37848b15c094d9041cbfe510ca8e2799931bc309264d4158,dee983070734fc49,1280,720,False,False,0,0,True,images:aof07563,,,CC0-1.0,,False,
dfire_AoF07564_455409a631ba,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/images/dfire_AoF07564_455409a631ba.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/processed/canonical/dfire/labels/dfire_AoF07564_455409a631ba.txt,dfire,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/images/AoF07564.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/dfire/presplit/kaggle_splits/test/labels/AoF07564.txt,AoF07564.jpg,455409a631baae2328dfe730e65ba367dc4c3d531067e85b0ceb1a4f7549a0a4,dee183962134fcc9,1280,720,False,False,0,0,True,images:aof07564,,,CC0-1.0,,False,
