sample_id,image_path,label_path,width,height,status,is_negative,negative_category,has_fire,has_smoke,class_ids,annotation_valid,sha256,perceptual_hash,data_origin,license_status,provenance_status,included,exclusion_reason
medyoussef_WEB00849,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB00849.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB00849.txt,640,360,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,3e91a7da9845ba37dfd290497092022aa26ba5b767593eba4c0d3ce95789281b,20203c202020feff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF01916,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF01916.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF01916.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,cd5eaff27fc7bc2813f683f9c8edbe5c8b109bca21ced5d58b318b52ef329b66,fffffff000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF02744,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF02744.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF02744.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,a4aa2596217c2c8462dcf1e9f47d2f87d0f4c348d0c248c7eca195476732adab,c0b8180000081f3f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB10185,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/WEB10185.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/WEB10185.txt,768,1024,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,076bfdadbdcbef56b4d4eb2ea3165e7d5e93651a80c5f6f1fc6ea14af3697652,000000ffffc347ff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB00762,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB00762.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB00762.txt,640,360,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,41ee6346a3639b39440e3ee75300ca37c947c44739953d8b863adeb076da55c5,ff1f0f0f07030000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF01623,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/val/images/AoF01623.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/val/labels/AoF01623.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,5cc5c2b0dccbcd9311570bb49a034ea15ebb45f39c78e6fba1e73c2c3d170e53,fefe7c48809c1800,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB01830,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB01830.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB01830.txt,640,360,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,0691ecfb06248655c7891920490b9c98195d3fb051b6958490cec770f9d94276,f9f1f1fbba000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB03352,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/val/images/WEB03352.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/val/labels/WEB03352.txt,1477,725,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,97d0de3694fa83b09ca7b3ae05187a5e201c1325fdba3233262a9b318c9bf52e,47ffffff1c003c00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF00773,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF00773.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF00773.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,8b3f0632ba10de38da953edf651002c5a16312ae95149136335b12ee6e3f83e5,ffffc8000040006e,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF02496,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF02496.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF02496.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,a180a552826e53748db85b436e55499af0658ed113a92fe8e36237528e9e18e8,efefff8000000030,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF00950,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF00950.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF00950.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,f81d72251290fb4afed6ba84fa530f4f3fc853e9eb4e3e7e0e6c1e3d3eb7d3c7,ffcf000000446200,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF01243,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF01243.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF01243.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,1075465788295a3b15567d554022a375c8f05d942ddeed5b288d23200638b327,ffffffc000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB01951,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB01951.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB01951.txt,800,437,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,cab1ac8ba844b08080665552aeb5804ae9cbd4c68acf9598ae34c033200b4cbd,ffffff4000e0f800,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF07144,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF07144.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF07144.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,e3be1079c7a7606ddff1fc8fb0480bbb3924a2fb1bb890e1abb207c3f85e93c6,ffffcc0000000626,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF01291,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF01291.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF01291.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,7f5b50526a317d05f5d9b0e830b1a319899470cbab911549dac09e62c149eba9,ffffff7060000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB00329,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB00329.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB00329.txt,640,360,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,7d409a6523256225460c1c721f392e8f317cfbdd4114556cb15f06e39fdf14a6,ffffffffff000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB01940,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB01940.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB01940.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,05e26a5920c26b5989ec1418063893a906db6ec3e4e1082b0484b5d39ce584a4,800000000040c1ff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF02728,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF02728.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF02728.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,5d16b2bb408047e2ba4b132e5476159f7ddbc73c732359ece64ec4f9da1ef9eb,cfff380000081f3f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03126,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03126.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03126.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,0652a03254d9e1e945c043c86c82b614a7811aefbb551accd7b0262b2efba5a2,fffffff000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF00875,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF00875.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF00875.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,e880fa2536abfae7e771ff29a8bb1b9e0005fac0760bb4727d6d2df0bafc748c,ff1f190000046000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB10281,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/WEB10281.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/WEB10281.txt,544,360,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,c16bd7fc35695463f9105adb5890f92a431e5dfec12b54172c41384380830b8e,00187effffff1000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB01371,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB01371.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB01371.txt,640,360,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,17a3e9969a4a3c780ebbd002631a1b2a7873e5317c5c823d9dce8b668dacb690,7f3f5e083e3e5e00,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF07379,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF07379.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF07379.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,ff6d205998162cb39f448440d7ae1368d84e05f168745be16a59e58cb8e8b144,fffffb8000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB03161,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB03161.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB03161.txt,1280,853,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,813dce51fa23adf73e91345d12293bab395637a806ff8e0416849f6e8cf6e513,ffffff0000003b5c,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF02195,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF02195.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF02195.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,6e5c6ff26bfe998d23c8a474e5364cb978ea42fc9f777c942cdcbd9cdab613c6,ffffff0f00000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF01706,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF01706.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF01706.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,99d96d491de9b6d5ddb1a1d4a46ae9b4fedfc9ea69ee576ea9fd9675ba63ec0b,fefe7c0880881800,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB02959,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB02959.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB02959.txt,640,360,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,06a68ea74a762aa57d952b79711cddcc7629f1c076263f2d825ed0d6099df765,7f7f7e7e7c000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB00694,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB00694.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB00694.txt,640,360,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,f64a9a60c4a52d1f2dbda814f3bbeffd1f5ce183f4fcbb8107c997753ddd4723,ffff7f1e00000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03938,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03938.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03938.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,ccb2c03054287b8c4473180c429c9b4cf65122bbd2c72707d0ceab8abf652ca8,ff1f100000044000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF02304,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF02304.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF02304.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,2954d6f39ed797149bbdbc4aa7c3fb44a0fe8ee0df92dda2e441b65f3ba502e5,ff0f58000484e4df,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF02205,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF02205.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF02205.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,7af7306091f5d7e8e1f1117b7f7f9219648856a0e3f68196f0a9943be6399f6b,ffffff0f00000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF07124,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/AoF07124.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/AoF07124.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,7f99935d93098138878963d0eae765b707146045b3b7e09ad769ebed258b9227,fefe7c0000000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF01577,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF01577.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF01577.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,5c04549eb28ed4daa5cec6a5653a4baf4b179cabc6ab3ec5a9b425f3e58c7600,fe7e7c0080081800,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB01699,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB01699.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB01699.txt,640,360,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,ff95a5bfd9e34fd8711e7a19584ad154336703f1c7cabbecc33bc848d9735227,ffffff7f3e000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB00265,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB00265.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB00265.txt,640,360,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,c5a2ee2342b529be74a42f6e05f0502b5e7bfb0d44aec191dfe4f52a2f6e3b20,efffffff08000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03391,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03391.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03391.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,357af575d5daf89986fabcb20d83d1d0ec10b6d3b43774404813dd44b709a8fd,ffffff0004044000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB09609,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/images/WEB09609.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/test/labels/WEB09609.txt,640,360,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,3997a1bbb1e75f008dc466e9ff4bd3f5cfe41770820cd5042ecf0a17af79836b,e0fffffef0000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_AoF03407,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/AoF03407.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/AoF03407.txt,1280,720,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,6347017702795e649a3aa8ad6ac12d2a5062ce24e99885036fe16196039784e7,00060f0f0f1f1f0f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
medyoussef_WEB00742,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/images/WEB00742.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/medyoussef_fire-smoke-hardnegatives-int8_real/fire_smoke_hardnegatives_complete/combined_dataset/train/labels/WEB00742.txt,640,360,CONFIRMED_NEGATIVE,True,unknown,False,False,,True,4a7196f702e0a4a0167b49c0be5a2e27379d1a34f06b4e914522e8cdc5df149d,f0fe7e1e06000000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
