sample_id,image_path,label_path,width,height,status,split_original,is_negative,has_fire,has_smoke,class_ids,class_names,annotation_valid,sha256,perceptual_hash,data_origin,license_status,provenance_status,included,exclusion_reason
libreyolo_train_frame_000155-5_jpg.rf.03cddfdecb6103fd513720c2f7d6e0dd,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000155-5_jpg.rf.03cddfdecb6103fd513720c2f7d6e0dd.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000155-5_jpg.rf.03cddfdecb6103fd513720c2f7d6e0dd.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,f09ccd47bc8267636894227520ffb9bd49a4c9c7100a9a083d10814ba5b3463d,030380031fffffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000160-2_jpg.rf.af4bb9f191df4350834090e2453f1f17,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000160-2_jpg.rf.af4bb9f191df4350834090e2453f1f17.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000160-2_jpg.rf.af4bb9f191df4350834090e2453f1f17.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,8d3c24de9d26a1bcbae260a338ae4d9b3fb148c7d0a618761d5fc64693d9eb48,0101c0030f7fffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000160-3_jpg.rf.b7913509674a91bf1bbc36d7b19cedf9,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000160-3_jpg.rf.b7913509674a91bf1bbc36d7b19cedf9.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000160-3_jpg.rf.b7913509674a91bf1bbc36d7b19cedf9.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,4da3dc3eb0e87dda1056401ad65dd6ad144163419803bd3fc0b9d9ac1d26aa40,ff9f0f0401030f3f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000160-4_jpg.rf.e061fca83038761eb7610a78d7e70ccb,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000160-4_jpg.rf.e061fca83038761eb7610a78d7e70ccb.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000160-4_jpg.rf.e061fca83038761eb7610a78d7e70ccb.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,37dca51f5042a88e83c5d83ff95dceae82681306cc47ede1d7c2a00b2e992a65,ffffebc3e0e0c0c0,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000165-2_jpg.rf.d657eecad8530043f5cd380abb385e9f,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000165-2_jpg.rf.d657eecad8530043f5cd380abb385e9f.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000165-2_jpg.rf.d657eecad8530043f5cd380abb385e9f.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,6e4d6a0d6701074a169c436c26f2636899f15e75a815bdfadf28f19e7e2276c0,0101c0030f7fffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000165-3_jpg.rf.b1489591cbf9d6b9941889e2678cedb7,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000165-3_jpg.rf.b1489591cbf9d6b9941889e2678cedb7.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000165-3_jpg.rf.b1489591cbf9d6b9941889e2678cedb7.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,8dc22967b25ff31ac26567b407ae76a9db4962216637a7585e1c59b9a5d35f60,ff9f0f0401030f3f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000165-4_jpg.rf.1870d0871c9f55af2b0dd8abeaaefba2,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000165-4_jpg.rf.1870d0871c9f55af2b0dd8abeaaefba2.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000165-4_jpg.rf.1870d0871c9f55af2b0dd8abeaaefba2.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,a990e2290fa5870cbd128e211eab601b6fef00fa14da60a3c425b514be42b723,fff7e3c1e0e0c0c0,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000170-2_jpg.rf.1fc5046a3e925409ddec71c8ab4210ba,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000170-2_jpg.rf.1fc5046a3e925409ddec71c8ab4210ba.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000170-2_jpg.rf.1fc5046a3e925409ddec71c8ab4210ba.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,634eb49ba29417abd708e0cd31fae04b0b372ff66749bad607076f35b4dc6695,0101c0030f7fffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000170-3_jpg.rf.f1ce3a004b097ca530ff939d5846ca92,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000170-3_jpg.rf.f1ce3a004b097ca530ff939d5846ca92.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000170-3_jpg.rf.f1ce3a004b097ca530ff939d5846ca92.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,f78ccdbab3ec36c98d9083692d5bc8fd1888154f48c164c6b70c41e5bc8c3965,ff9f0f040101073f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000170-4_jpg.rf.b103ea02a671a2659f804516b8c62614,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000170-4_jpg.rf.b103ea02a671a2659f804516b8c62614.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000170-4_jpg.rf.b103ea02a671a2659f804516b8c62614.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,7c287417ffbd47696eede1d7cd289ebc2c2fda1f62ef2ffcd9c797974195721c,fffbe3c1e0e0c0c0,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000175-2_jpg.rf.c249789e617ad8e6efab03874e1f7c12,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000175-2_jpg.rf.c249789e617ad8e6efab03874e1f7c12.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000175-2_jpg.rf.c249789e617ad8e6efab03874e1f7c12.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,4bd1130433122d034f005b02f5aa51925eae66ee946b420ee0c20a31de8d9efd,0101c0030f7fffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000175-4_jpg.rf.b0a1700243b28e05bea15d5d3064cc05,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000175-4_jpg.rf.b0a1700243b28e05bea15d5d3064cc05.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000175-4_jpg.rf.b0a1700243b28e05bea15d5d3064cc05.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,676eff85b9e1d1426f5fa8926e5cfaf14116fdb71f70059e78f25f985fd78aea,fffbe3e1e0e0c0c0,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000180-3_jpg.rf.bd734755ad39aa6012e20ca595d13ece,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000180-3_jpg.rf.bd734755ad39aa6012e20ca595d13ece.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000180-3_jpg.rf.bd734755ad39aa6012e20ca595d13ece.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,e5103bca649476b82d2c165f86ec34ba5de3805739e6728f8362c4985a88e211,ff9f8f8401010f3f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000185-2_jpg.rf.500f767e2378c62f85c3eaad0799cf7b,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000185-2_jpg.rf.500f767e2378c62f85c3eaad0799cf7b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000185-2_jpg.rf.500f767e2378c62f85c3eaad0799cf7b.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,2b58cae7a1022cef4b7619842e391ed4c188f2686cddbd74ab766abc05935f2a,010180030f7fffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000185-3_jpg.rf.0f1cf619356840715e3a7b3fcc5e0862,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000185-3_jpg.rf.0f1cf619356840715e3a7b3fcc5e0862.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000185-3_jpg.rf.0f1cf619356840715e3a7b3fcc5e0862.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,d0be3b5484e4cf03d59045db09fe30506ca05c40bbef6b56668c0e8fbebc0cd4,ff1f8f8401010f3f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000185-4_jpg.rf.a345d1a2548cd79a894301aa5674bf1e,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000185-4_jpg.rf.a345d1a2548cd79a894301aa5674bf1e.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000185-4_jpg.rf.a345d1a2548cd79a894301aa5674bf1e.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,0024ac546eba6a9fe77d254efd44313e44a43264f2f2c850930ba9e3859274f7,fffbe3e1e0c0c0c0,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000190-4_jpg.rf.99e4fdb64c3ef480541b4ffc73e00f93,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000190-4_jpg.rf.99e4fdb64c3ef480541b4ffc73e00f93.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000190-4_jpg.rf.99e4fdb64c3ef480541b4ffc73e00f93.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,a4c6a9c7bf9032ac3e435af376675d485592eca6f3793f7c1a420811d21d3e51,fffbe1e1e0c0c0c0,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000190-5_jpg.rf.2525d6466e6b8182d25517ec1c87d55d,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000190-5_jpg.rf.2525d6466e6b8182d25517ec1c87d55d.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000190-5_jpg.rf.2525d6466e6b8182d25517ec1c87d55d.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,75864e7d4e15e885b3cfe8ee0c9524445de353ef205c4af11f7e76e51881801b,030380023fffffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000195-3_jpg.rf.4be1d718a9d035d8a9062ec87b001eb1,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000195-3_jpg.rf.4be1d718a9d035d8a9062ec87b001eb1.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000195-3_jpg.rf.4be1d718a9d035d8a9062ec87b001eb1.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,43a3b774a3d5bc1c4a223205bd4d5097f7dc4b1e348ef8438843ab2022dadf31,ff1f4f4401011f3f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000195-5_jpg.rf.dffda950372062443bfa7faf20738b8c,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000195-5_jpg.rf.dffda950372062443bfa7faf20738b8c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000195-5_jpg.rf.dffda950372062443bfa7faf20738b8c.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,3bbff37e1a5911e8fef5c7b5b60025209584958d0c5e1086aa5777c82cb39c18,030300023fffffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000200-2_jpg.rf.bc153f9bfc02513c5e3c23b7d2bd1678,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000200-2_jpg.rf.bc153f9bfc02513c5e3c23b7d2bd1678.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000200-2_jpg.rf.bc153f9bfc02513c5e3c23b7d2bd1678.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,0e53c51bbf2ede0572de53edbfc50527c3baa27d0c5fb93cf2073b01b5913386,010180030f7fffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000200-3_jpg.rf.17ecc0014d6fa9e12a81ce5869698530,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000200-3_jpg.rf.17ecc0014d6fa9e12a81ce5869698530.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000200-3_jpg.rf.17ecc0014d6fa9e12a81ce5869698530.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,85216ec48b242f66ca4d2e538547f80327ff9305e4f424bc64fd7110d5272751,ff1f4f4401001f3f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000200-4_jpg.rf.deb7799d19d4575c2195acd307f32062,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000200-4_jpg.rf.deb7799d19d4575c2195acd307f32062.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000200-4_jpg.rf.deb7799d19d4575c2195acd307f32062.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,209af91e6a9d6593b38e0d438b7fbbdbaa94f88d2d37595c8538f3047a34f344,fffbf1e1e0c0c000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000205-2_jpg.rf.e19320a57892046772b64565ecc07cd2,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000205-2_jpg.rf.e19320a57892046772b64565ecc07cd2.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000205-2_jpg.rf.e19320a57892046772b64565ecc07cd2.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,3073ee2746f68005c60dc324214128b9fe014c3122fe5267d4ea2db20b0f81c5,010380030f7fffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000205-3_jpg.rf.e484d3e544eb3dc8cf9ab801bd9a684c,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000205-3_jpg.rf.e484d3e544eb3dc8cf9ab801bd9a684c.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000205-3_jpg.rf.e484d3e544eb3dc8cf9ab801bd9a684c.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,a5f3e4710d690b7d562dc5de6fa6d09e803ef3c731b78dfeed541f132294da02,ff1f0f4440011f3f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000205-5_jpg.rf.54d05815d6c4c4e2814d02280e14dfc3,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000205-5_jpg.rf.54d05815d6c4c4e2814d02280e14dfc3.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000205-5_jpg.rf.54d05815d6c4c4e2814d02280e14dfc3.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,c9c41001be828b9ae422b6c1791b06d37161dae509e79a3abaa563a91feb704e,030301023fffffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000210-3_jpg.rf.4a64b4eedd1a97b91bccee1ca13340d9,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000210-3_jpg.rf.4a64b4eedd1a97b91bccee1ca13340d9.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000210-3_jpg.rf.4a64b4eedd1a97b91bccee1ca13340d9.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,1b0fd13d0f7d45da14a49d8ecf6b980f03aadbbd2c0627a802d7a01de1b2ecdf,ff1f0f4440011f3f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000210-5_jpg.rf.4a42dd8ce79cbe1c2fe04c99d85c355a,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000210-5_jpg.rf.4a42dd8ce79cbe1c2fe04c99d85c355a.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000210-5_jpg.rf.4a42dd8ce79cbe1c2fe04c99d85c355a.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,d4fd1d0177705cc13feb943249c94e720c7439afd61256dfb0193d1036f20765,030301023fffffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000215-2_jpg.rf.155de0eb4f9e9b459536fcfa7959d41b,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000215-2_jpg.rf.155de0eb4f9e9b459536fcfa7959d41b.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000215-2_jpg.rf.155de0eb4f9e9b459536fcfa7959d41b.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,307cd112a56a200a7482c104308ae0fda29a8eee7e962666c30c75c863828595,010380030f7fffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000220-2_jpg.rf.997f3f379bebecdea7cfa048ef09f246,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000220-2_jpg.rf.997f3f379bebecdea7cfa048ef09f246.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000220-2_jpg.rf.997f3f379bebecdea7cfa048ef09f246.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,a9f6c40ad0821c3f9bee996ece83563dae8b2b6d41acb66872f8edf09e97fb9e,010180030f7fffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000220-4_jpg.rf.804c40900da4b5c7102d038a929a717d,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000220-4_jpg.rf.804c40900da4b5c7102d038a929a717d.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000220-4_jpg.rf.804c40900da4b5c7102d038a929a717d.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,c30970b1ccaeec6af935d22da275add8a98f07b44166fdd7e8d3adab950b7a83,fffbf3e3e0c0c000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000225-2_jpg.rf.3268f94a78d8c01124e20f6d55970efa,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000225-2_jpg.rf.3268f94a78d8c01124e20f6d55970efa.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000225-2_jpg.rf.3268f94a78d8c01124e20f6d55970efa.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,43b3028ea84450643ee455e19219e5a89762b960e017d58b80e430b068eaf966,010180030f7fffff,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000225-3_jpg.rf.898fc9430ee314bd98be035f40b2a587,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000225-3_jpg.rf.898fc9430ee314bd98be035f40b2a587.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000225-3_jpg.rf.898fc9430ee314bd98be035f40b2a587.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,c638c5978354041a5b740335ad424687456f7e1d3d85b852c9dc8a961b683868,ff1f4e4000001f3f,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
libreyolo_train_frame_000225-4_jpg.rf.65b0140bb137e257951898002de65516,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/images/frame_000225-4_jpg.rf.65b0140bb137e257951898002de65516.jpg,/Users/mobcoderid-296/Desktop/fire-smoke/fire-smoke-cpu/data/raw/hf_candidates/LibreYOLO_smoke-uvylj_hf_snapshot/train/labels/frame_000225-4_jpg.rf.65b0140bb137e257951898002de65516.txt,640,640,VALID_SMOKE,train,False,False,True,0,smoke,True,2ba640aa44154d527d4352823a3e2f8069e72d5adcc943636b921e646ae0e383,fffbf3f1e0c0c000,huggingface_snapshot,pending_review,hf_snapshot_revision_recorded,True,
